300,1.60,7.50,BAD
180,0.10,5.00,BAD
1080,9.79,59.00,VERYGOOD
660,7.46,21.00,VERYGOOD
600,2.93,11.00,GOOD
480,3.56,12.00,GOOD
1320,5.27,19.50,VERYGOOD
180,0.96,5.00,BAD
3540,26.05,75.00,VERYGOOD
480,1.54,8.00,BAD
540,2.17,9.00,BAD
1500,9.08,28.50,VERYGOOD
120,1.01,5.00,BAD
120,0.72,4.00,BAD
1320,8.69,26.50,VERYGOOD
960,5.11,17.00,VERYGOOD
840,5.30,17.50,VERYGOOD
960,4.53,16.00,GOOD
540,0.19,9.00,BAD
780,6.66,20.50,VERYGOOD
780,3.71,13.50,GOOD
660,2.41,10.50,GOOD
1740,7.41,26.50,VERYGOOD
840,4.42,15.00,GOOD
180,1.24,5.50,BAD
300,1.71,7.00,BAD
480,1.68,8.50,BAD
120,0.67,4.00,BAD
1140,9.88,28.00,VERYGOOD
1560,9.96,30.00,VERYGOOD
180,0.38,4.00,BAD
240,1.12,5.00,BAD
360,1.03,6.50,BAD
300,0.88,5.50,BAD
720,3.82,13.50,GOOD
600,1.50,8.00,BAD
960,8.87,26.00,VERYGOOD
360,1.46,7.00,BAD
180,0.88,5.00,BAD
1680,17.89,52.00,VERYGOOD
300,1.16,6.00,BAD
660,2.53,10.50,GOOD
1500,5.13,21.00,VERYGOOD
360,1.22,6.50,BAD
780,6.12,19.00,VERYGOOD
420,1.18,6.00,BAD
1440,11.08,33.00,VERYGOOD
720,4.85,15.50,GOOD
360,2.40,8.50,BAD
840,3.59,13.50,GOOD
600,2.89,11.50,GOOD
420,1.79,7.50,BAD
660,2.55,10.00,GOOD
1020,4.23,16.50,VERYGOOD
1200,4.76,19.00,VERYGOOD
180,0.94,5.00,BAD
600,1.54,8.50,BAD
360,1.10,6.00,BAD
360,1.12,6.50,BAD
600,2.21,9.50,GOOD
720,3.58,12.50,GOOD
480,1.38,7.50,BAD
360,1.46,7.00,BAD
1800,20.18,52.00,VERYGOOD
1020,4.14,16.00,GOOD
1680,17.74,52.00,VERYGOOD
420,1.08,6.50,BAD
300,0.93,5.50,BAD
1680,14.11,40.00,VERYGOOD
960,4.78,16.00,GOOD
1380,0.69,22.50,VERYGOOD
540,3.00,10.50,GOOD
720,2.74,11.00,GOOD
780,3.00,12.50,GOOD
720,3.33,13.00,GOOD
1500,11.40,33.50,VERYGOOD
360,1.51,7.00,BAD
840,3.08,13.00,GOOD
1200,6.78,22.00,VERYGOOD
900,5.82,18.50,VERYGOOD
360,1.94,7.50,BAD
300,1.55,6.50,BAD
2460,4.51,27.50,VERYGOOD
1200,8.36,25.00,VERYGOOD
240,0.91,5.00,BAD
660,2.47,10.00,GOOD
780,1.94,10.00,GOOD
1320,7.58,25.00,VERYGOOD
360,1.23,6.50,BAD
480,1.16,7.00,BAD
960,7.84,24.00,VERYGOOD
420,1.05,6.50,BAD
720,3.99,14.00,GOOD
780,5.42,17.50,VERYGOOD
360,1.72,7.50,BAD
720,3.16,11.50,GOOD
1020,9.22,27.00,VERYGOOD
120,0.18,3.50,BAD
300,1.16,6.00,BAD
420,1.61,7.00,BAD
1200,6.52,20.50,VERYGOOD
960,10.31,28.50,VERYGOOD
120,0.78,4.50,BAD
300,1.21,6.50,BAD
240,0.94,5.50,BAD
480,1.96,8.50,BAD
360,1.37,6.50,BAD
360,2.23,8.50,BAD
780,2.75,11.50,GOOD
1500,10.11,30.50,VERYGOOD
540,2.52,10.00,GOOD
720,2.73,11.50,GOOD
660,3.42,12.00,GOOD
960,4.48,15.00,GOOD
900,3.26,14.00,GOOD
780,5.23,17.00,VERYGOOD
720,3.15,12.00,GOOD
1140,6.75,21.50,VERYGOOD
120,0.42,3.50,BAD
300,0.55,5.00,BAD
360,1.03,6.00,BAD
120,0.92,4.50,BAD
1500,7.38,25.50,VERYGOOD
300,1.63,6.50,BAD
360,0.86,6.00,BAD
300,0.99,6.00,BAD
360,1.05,6.00,BAD
240,1.28,6.00,BAD
960,4.53,16.00,GOOD
1080,4.24,16.50,VERYGOOD
420,1.86,7.50,BAD
360,0.93,6.00,BAD
1200,6.33,21.50,VERYGOOD
660,2.06,9.50,GOOD
1260,7.37,23.00,VERYGOOD
300,0.99,5.50,BAD
300,0.81,5.50,BAD
180,0.84,4.50,BAD
300,1.03,6.50,BAD
1140,5.59,19.00,VERYGOOD
480,2.33,9.00,BAD
1620,14.82,40.50,VERYGOOD
660,2.07,9.50,GOOD
420,1.79,7.00,BAD
900,4.43,15.50,GOOD
480,1.96,9.00,BAD
720,2.37,10.50,GOOD
120,0.80,4.50,BAD
240,1.28,6.00,BAD
1200,10.63,30.50,VERYGOOD
540,2.03,8.50,BAD
120,0.03,3.00,BAD
180,0.81,5.00,BAD
1080,7.11,21.50,VERYGOOD
1740,6.18,24.50,VERYGOOD
120,0.25,52.00,VERYGOOD
240,1.09,5.50,BAD
1140,4.76,17.00,VERYGOOD
360,1.90,7.50,BAD
300,1.30,6.50,BAD
360,1.45,7.00,BAD
120,0.39,3.50,BAD
840,4.52,16.00,GOOD
360,1.25,6.50,BAD
420,2.11,8.50,BAD
780,3.99,13.50,GOOD
360,0.87,5.50,BAD
600,2.00,9.00,BAD
300,1.71,6.50,BAD
420,3.04,10.00,GOOD
720,2.43,10.50,GOOD
900,3.60,14.50,GOOD
1140,6.14,20.00,VERYGOOD
240,0.79,4.50,BAD
840,3.37,13.50,GOOD
540,2.29,9.50,GOOD
180,0.78,4.50,BAD
600,2.86,11.50,GOOD
1380,6.23,22.00,VERYGOOD
300,0.75,5.50,BAD
420,2.22,9.00,BAD
240,1.54,6.00,BAD
360,1.36,6.50,BAD
420,1.72,7.50,BAD
360,1.95,7.50,BAD
780,2.33,10.50,GOOD
480,1.17,7.50,BAD
720,3.61,13.50,GOOD
1140,4.95,18.00,VERYGOOD
300,1.37,6.50,BAD
660,2.85,11.00,GOOD
360,2.27,8.50,BAD
780,4.01,14.00,GOOD
540,2.46,10.00,GOOD
840,7.79,22.50,VERYGOOD
720,3.05,11.50,GOOD
480,1.27,6.50,BAD
1140,10.28,29.50,VERYGOOD
360,1.28,6.50,BAD
540,2.94,10.50,GOOD
240,0.27,4.00,BAD
360,1.53,7.00,BAD
660,3.73,12.50,GOOD
780,3.35,13.00,GOOD
2340,20.90,52.00,VERYGOOD
360,1.46,7.50,BAD
300,1.02,5.50,BAD
60,0.49,3.50,BAD
540,2.25,9.50,GOOD
720,3.30,12.00,GOOD
120,0.69,4.00,BAD
540,2.12,9.00,BAD
1200,6.25,20.00,VERYGOOD
300,0.67,5.00,BAD
420,0.89,6.00,BAD
1020,4.95,17.50,VERYGOOD
1320,7.61,25.00,VERYGOOD
1380,7.55,24.00,VERYGOOD
420,2.14,8.00,BAD
360,1.48,7.00,BAD
180,0.81,4.50,BAD
1500,8.81,28.00,VERYGOOD
420,1.29,7.00,BAD
300,0.64,5.00,BAD
420,1.30,7.00,BAD
1200,9.62,28.50,VERYGOOD
420,1.46,7.50,BAD
660,2.84,11.00,GOOD
420,1.41,7.50,BAD
420,1.78,8.00,BAD
420,0.83,6.50,BAD
420,1.89,8.00,BAD
780,3.89,13.50,GOOD
1200,5.52,19.50,VERYGOOD
1440,6.75,23.50,VERYGOOD
480,1.30,7.50,BAD
1440,5.43,20.50,VERYGOOD
660,2.54,11.00,GOOD
960,6.48,20.00,VERYGOOD
840,3.12,13.50,GOOD
720,3.19,12.50,GOOD
660,3.69,12.50,GOOD
720,3.54,12.50,GOOD
660,3.29,12.00,GOOD
240,1.10,5.50,BAD
300,1.08,6.00,BAD
480,2.35,9.00,BAD
300,1.01,6.00,BAD
300,2.07,8.00,BAD
540,1.68,9.00,BAD
1140,6.21,19.50,VERYGOOD
1380,9.15,28.50,VERYGOOD
240,1.22,5.50,BAD
180,0.68,4.50,BAD
1080,4.62,17.00,VERYGOOD
180,1.25,5.50,BAD
1140,5.76,19.50,VERYGOOD
360,1.33,6.50,BAD
240,0.74,5.00,BAD
660,3.61,12.50,GOOD
180,0.76,5.00,BAD
840,8.17,24.00,VERYGOOD
1740,6.76,24.50,VERYGOOD
720,2.87,11.00,GOOD
480,0.25,6.50,BAD
420,1.76,8.00,BAD
600,2.86,11.00,GOOD
1740,12.31,38.00,VERYGOOD
360,1.83,7.50,BAD
660,2.79,11.50,GOOD
0,0.17,2.50,BAD
660,3.27,11.50,GOOD
240,0.07,5.00,BAD
1500,8.57,27.50,VERYGOOD
420,1.82,8.00,BAD
1800,18.52,52.00,VERYGOOD
240,1.02,5.50,BAD
60,0.27,3.00,BAD
1740,11.19,34.50,VERYGOOD
660,2.28,10.50,GOOD
1620,5.33,20.50,VERYGOOD
900,2.03,11.50,GOOD
240,0.37,3.50,BAD
1320,14.68,39.50,VERYGOOD
1560,5.88,22.00,VERYGOOD
660,3.44,12.50,GOOD
360,1.67,7.50,BAD
240,1.40,6.00,BAD
660,2.43,10.00,GOOD
360,0.99,6.50,BAD
180,0.96,5.00,BAD
120,0.62,4.50,BAD
660,0.30,11.50,GOOD
360,0.11,6.00,BAD
60,0.00,75.00,VERYGOOD
1020,4.91,16.50,VERYGOOD
1380,8.60,26.00,VERYGOOD
1440,7.68,52.00,VERYGOOD
180,0.77,4.50,BAD
1560,10.03,30.50,VERYGOOD
0,0.00,31.80,VERYGOOD
420,3.59,11.50,GOOD
420,2.39,9.00,BAD
1380,5.61,20.00,VERYGOOD
960,4.20,15.00,GOOD
1620,18.83,52.00,VERYGOOD
480,1.50,7.50,BAD
960,5.12,17.00,VERYGOOD
300,1.15,6.00,BAD
1080,5.39,18.50,VERYGOOD
1140,4.72,16.50,VERYGOOD
960,6.78,21.50,VERYGOOD
1320,11.39,32.50,VERYGOOD
2040,12.27,37.50,VERYGOOD
540,1.89,8.50,BAD
420,2.57,9.50,GOOD
120,0.98,5.00,BAD
720,7.27,21.00,VERYGOOD
480,0.22,9.00,BAD
1020,4.76,17.00,VERYGOOD
420,1.98,8.00,BAD
1980,10.31,33.00,VERYGOOD
780,3.19,12.00,GOOD
540,3.90,12.50,GOOD
960,5.54,17.50,VERYGOOD
1080,8.79,26.00,VERYGOOD
360,1.49,7.00,BAD
660,2.32,10.00,GOOD
180,1.11,5.50,BAD
300,1.77,7.00,BAD
1500,15.64,52.00,VERYGOOD
540,2.18,9.50,GOOD
960,4.14,15.00,GOOD
1620,17.54,52.00,VERYGOOD
660,3.00,11.00,GOOD
480,2.22,9.00,BAD
240,0.98,5.50,BAD
240,0.62,5.00,BAD
1680,5.24,22.00,VERYGOOD
660,2.88,10.50,GOOD
480,2.30,9.00,BAD
1320,6.33,21.50,VERYGOOD
1260,5.82,21.50,VERYGOOD
1260,8.37,26.00,VERYGOOD
300,2.52,8.50,BAD
540,1.47,8.00,BAD
480,1.21,7.00,BAD
480,0.26,9.00,BAD
600,2.29,9.50,GOOD
720,3.05,10.50,GOOD
1020,5.37,18.00,VERYGOOD
480,2.56,9.50,GOOD
540,1.67,8.00,BAD
480,2.07,9.00,BAD
420,1.72,7.50,BAD
1200,6.12,20.00,VERYGOOD
2280,20.63,52.00,VERYGOOD
840,4.97,16.50,VERYGOOD
600,5.18,16.50,VERYGOOD
600,3.30,11.50,GOOD
420,2.77,9.50,GOOD
420,1.20,6.50,BAD
840,2.07,11.50,GOOD
480,1.40,7.00,BAD
780,2.54,11.00,GOOD
2940,31.49,122.00,VERYGOOD
180,0.56,4.50,BAD
420,1.37,7.00,BAD
840,2.94,12.50,GOOD
360,1.04,6.00,BAD
420,1.72,7.50,BAD
1320,8.65,28.00,VERYGOOD
420,2.27,8.50,BAD
180,0.67,4.50,BAD
780,3.69,14.00,GOOD
180,0.72,4.50,BAD
600,2.11,9.00,BAD
900,8.94,25.50,VERYGOOD
300,0.81,5.00,BAD
420,1.43,7.00,BAD
420,1.12,6.50,BAD
1260,9.22,28.50,VERYGOOD
420,1.17,7.00,BAD
480,2.66,9.50,GOOD
480,3.26,11.00,GOOD
240,0.74,4.50,BAD
720,2.35,10.50,GOOD
1020,6.18,19.00,VERYGOOD
600,2.34,9.50,GOOD
1080,4.61,17.00,VERYGOOD
480,1.69,8.00,BAD
180,0.95,5.50,BAD
180,0.05,4.00,BAD
240,0.53,4.00,BAD
240,1.14,5.50,BAD
660,3.20,11.50,GOOD
540,2.40,9.00,BAD
300,1.49,7.00,BAD
300,0.98,5.50,BAD
600,2.91,11.00,GOOD
480,1.62,8.50,BAD
240,1.47,6.00,BAD
540,3.54,11.50,GOOD
360,1.91,7.50,BAD
180,0.43,4.00,BAD
1080,4.12,16.00,GOOD
1800,17.22,52.00,VERYGOOD
420,1.72,8.00,BAD
300,1.12,5.50,BAD
300,0.54,5.00,BAD
180,0.40,4.00,BAD
1080,3.38,14.50,GOOD
480,1.00,6.50,BAD
240,1.32,6.00,BAD
300,1.32,6.00,BAD
60,0.55,3.50,BAD
900,3.12,13.00,GOOD
240,0.98,5.00,BAD
180,0.96,5.00,BAD
600,3.64,12.50,GOOD
720,3.50,13.00,GOOD
60,0.20,3.00,BAD
1560,17.64,52.00,VERYGOOD
1020,1.92,12.00,GOOD
540,2.57,10.00,GOOD
1320,6.81,22.00,VERYGOOD
480,1.75,8.50,BAD
360,1.01,6.00,BAD
240,1.08,5.50,BAD
720,4.34,15.00,GOOD
1080,5.76,18.50,VERYGOOD
1260,4.96,19.00,VERYGOOD
780,3.11,13.00,GOOD
300,1.25,6.00,BAD
480,1.75,8.50,BAD
780,3.73,14.00,GOOD
420,0.76,6.50,BAD
480,1.71,8.00,BAD
1620,13.11,38.50,VERYGOOD
540,2.39,9.50,GOOD
300,1.11,5.50,BAD
240,0.91,5.00,BAD
120,0.91,4.50,BAD
900,3.12,13.00,GOOD
360,0.95,6.50,BAD
300,1.20,5.50,BAD
660,3.19,12.00,GOOD
240,1.78,7.00,BAD
360,2.19,9.00,BAD
720,3.53,13.00,GOOD
660,2.71,11.50,GOOD
600,3.01,11.00,GOOD
720,2.73,11.50,GOOD
2700,21.59,62.50,VERYGOOD
660,3.17,12.00,GOOD
540,3.22,11.00,GOOD
300,1.13,6.00,BAD
420,1.59,7.50,BAD
600,3.44,11.50,GOOD
540,1.79,8.50,BAD
1260,4.61,18.00,VERYGOOD
480,1.14,7.00,BAD
540,1.41,7.00,BAD
420,0.84,6.00,BAD
420,1.59,7.50,BAD
1800,10.29,31.50,VERYGOOD
600,2.22,9.50,GOOD
480,1.50,7.50,BAD
2520,8.09,32.50,VERYGOOD
1380,9.09,29.00,VERYGOOD
420,2.09,8.50,BAD
1440,4.63,15.50,GOOD
480,1.82,8.00,BAD
300,1.45,6.50,BAD
600,2.42,10.50,GOOD
360,2.34,9.00,BAD
1140,5.04,18.00,VERYGOOD
840,3.52,13.00,GOOD
360,1.06,6.00,BAD
360,1.50,7.00,BAD
780,4.27,14.50,GOOD
1080,5.00,17.50,VERYGOOD
1800,16.32,45.50,VERYGOOD
1320,15.75,42.50,VERYGOOD
120,0.84,4.50,BAD
1440,6.12,22.00,VERYGOOD
240,0.80,5.00,BAD
180,0.23,4.00,BAD
240,1.58,6.50,BAD
1980,17.91,52.00,VERYGOOD
480,1.58,8.00,BAD
600,2.31,10.00,GOOD
120,0.72,4.00,BAD
480,1.07,7.50,BAD
300,0.95,5.50,BAD
480,1.72,8.00,BAD
1980,11.40,35.00,VERYGOOD
600,3.46,12.50,GOOD
960,4.76,16.50,VERYGOOD
300,1.01,6.00,BAD
1680,8.34,26.50,VERYGOOD
1320,12.45,35.00,VERYGOOD
2040,6.91,26.50,VERYGOOD
120,0.27,3.50,BAD
960,7.39,22.00,VERYGOOD
2700,16.78,50.00,VERYGOOD
480,2.20,10.00,GOOD
0,0.00,2.50,BAD
1200,11.05,31.00,VERYGOOD
180,0.70,4.00,BAD
240,1.00,5.50,BAD
600,2.79,11.00,GOOD
300,1.08,6.00,BAD
420,1.35,7.00,BAD
240,0.44,4.50,BAD
420,2.81,9.50,GOOD
780,3.57,13.50,GOOD
540,2.38,9.00,BAD
960,4.67,16.00,GOOD
1500,13.95,39.00,VERYGOOD
300,0.92,5.50,BAD
1200,4.40,17.00,VERYGOOD
360,1.56,7.00,BAD
840,3.67,14.00,GOOD
1260,13.89,38.00,VERYGOOD
1020,4.38,16.50,VERYGOOD
1200,3.94,16.50,VERYGOOD
960,4.18,15.50,GOOD
1920,7.77,27.00,VERYGOOD
480,1.60,7.50,BAD
360,1.40,7.00,BAD
1500,7.22,24.00,VERYGOOD
120,0.74,4.00,BAD
1380,11.10,32.50,VERYGOOD
600,1.84,9.00,BAD
120,0.68,4.00,BAD
780,4.68,15.50,GOOD
300,1.75,7.00,BAD
960,4.76,16.50,VERYGOOD
600,1.51,8.50,BAD
480,3.06,10.50,GOOD
600,2.27,10.00,GOOD
1140,6.59,21.00,VERYGOOD
480,2.48,9.50,GOOD
900,2.33,11.50,GOOD
840,3.51,13.50,GOOD
1080,5.60,18.50,VERYGOOD
240,1.50,6.50,BAD
420,2.31,8.50,BAD
780,3.43,12.50,GOOD
1080,6.40,20.50,VERYGOOD
660,3.98,13.00,GOOD
1080,5.86,19.50,VERYGOOD
1740,15.96,52.00,VERYGOOD
1080,4.74,17.00,VERYGOOD
840,4.17,15.00,GOOD
1020,6.59,22.00,VERYGOOD
420,1.55,7.50,BAD
1380,1.06,31.00,VERYGOOD
240,1.39,6.00,BAD
840,4.10,15.00,GOOD
1020,5.36,18.00,VERYGOOD
240,0.97,5.50,BAD
120,1.25,5.50,BAD
1140,5.11,18.50,VERYGOOD
1140,10.03,30.00,VERYGOOD
120,0.22,3.00,BAD
180,1.38,6.00,BAD
240,0.80,5.00,BAD
480,1.32,7.00,BAD
1140,5.17,18.00,VERYGOOD
480,2.78,10.00,GOOD
480,2.76,10.00,GOOD
240,0.58,4.50,BAD
960,5.69,18.50,VERYGOOD
420,1.47,7.50,BAD
240,0.85,5.00,BAD
360,1.96,7.50,BAD
720,3.75,13.00,GOOD
1020,4.51,16.50,VERYGOOD
780,3.83,13.00,GOOD
540,1.53,7.50,BAD
180,0.76,5.00,BAD
420,0.95,6.50,BAD
180,1.26,5.50,BAD
720,1.60,9.50,GOOD
240,1.01,5.00,BAD
480,2.41,9.00,BAD
960,4.79,16.50,VERYGOOD
1020,4.65,17.00,VERYGOOD
60,0.37,3.50,BAD
420,1.94,8.00,BAD
600,3.67,12.50,GOOD
300,1.39,6.50,BAD
240,0.84,5.00,BAD
540,2.71,10.00,GOOD
720,3.59,12.50,GOOD
1740,10.58,33.00,VERYGOOD
1020,3.69,15.50,GOOD
300,0.62,5.00,BAD
900,3.55,13.50,GOOD
900,12.20,33.00,VERYGOOD
540,1.28,7.50,BAD
300,1.37,6.50,BAD
1020,8.02,23.50,VERYGOOD
720,3.81,13.00,GOOD
180,0.77,4.50,BAD
1080,6.23,19.50,VERYGOOD
780,4.13,14.50,GOOD
120,0.92,4.50,BAD
1200,5.79,20.00,VERYGOOD
600,2.84,11.00,GOOD
1260,6.16,20.50,VERYGOOD
960,5.17,17.00,VERYGOOD
240,1.02,5.50,BAD
1200,5.31,19.00,VERYGOOD
1440,10.40,31.00,VERYGOOD
240,1.16,6.00,BAD
540,2.35,9.50,GOOD
840,7.67,22.00,VERYGOOD
120,0.58,4.00,BAD
60,0.00,52.00,VERYGOOD
720,2.18,10.00,GOOD
1500,16.90,52.00,VERYGOOD
420,1.39,7.00,BAD
480,2.21,9.50,GOOD
360,2.36,8.50,BAD
480,2.65,10.00,GOOD
1020,4.81,16.50,VERYGOOD
240,0.78,5.00,BAD
300,1.06,6.00,BAD
540,1.15,7.00,BAD
120,0.33,3.50,BAD
660,3.17,12.00,GOOD
1200,9.63,29.00,VERYGOOD
420,2.01,8.50,BAD
540,1.09,7.00,BAD
1740,1.20,36.50,VERYGOOD
1080,5.84,19.50,VERYGOOD
360,0.85,6.00,BAD
360,2.12,8.00,BAD
300,1.41,6.50,BAD
300,1.42,6.50,BAD
780,4.77,15.00,GOOD
1140,3.04,14.50,GOOD
240,1.27,6.00,BAD
1140,4.26,16.50,VERYGOOD
420,1.16,7.00,BAD
540,1.77,8.50,BAD
180,0.51,4.00,BAD
1980,17.19,52.00,VERYGOOD
180,0.34,4.00,BAD
840,4.13,14.50,GOOD
900,5.26,16.50,VERYGOOD
360,0.99,6.00,BAD
1440,15.95,52.00,VERYGOOD
240,0.58,4.50,BAD
180,0.30,3.50,BAD
360,1.89,7.50,BAD
240,0.95,5.00,BAD
360,0.82,5.50,BAD
420,2.71,9.50,GOOD
300,1.21,6.00,BAD
2160,10.56,34.50,VERYGOOD
120,0.38,4.00,BAD
420,2.09,8.00,BAD
1620,12.14,35.50,VERYGOOD
960,4.24,15.50,GOOD
300,0.81,5.50,BAD
360,1.42,6.50,BAD
480,1.92,8.50,BAD
180,0.76,5.00,BAD
240,1.05,5.50,BAD
300,0.91,5.50,BAD
300,0.94,5.50,BAD
420,1.77,8.00,BAD
420,1.48,7.00,BAD
840,3.21,13.00,GOOD
240,0.97,5.50,BAD
360,1.20,6.00,BAD
420,2.71,9.50,GOOD
540,2.37,9.50,GOOD
660,4.59,15.00,GOOD
1200,16.09,43.00,VERYGOOD
300,1.03,6.00,BAD
960,4.76,16.00,GOOD
480,1.50,7.50,BAD
600,3.28,12.00,GOOD
660,2.84,11.00,GOOD
300,1.14,6.00,BAD
420,1.75,7.50,BAD
540,2.80,10.00,GOOD
120,0.83,4.50,BAD
480,1.95,8.50,BAD
1800,7.71,27.50,VERYGOOD
120,0.39,4.00,BAD
360,1.60,7.00,BAD
480,2.92,10.50,GOOD
480,2.06,8.50,BAD
1260,15.89,43.00,VERYGOOD
360,0.44,5.50,BAD
3060,16.70,52.00,VERYGOOD
1080,5.10,18.00,VERYGOOD
1860,16.64,47.00,VERYGOOD
1500,6.75,23.00,VERYGOOD
180,0.88,4.50,BAD
900,2.58,12.00,GOOD
720,4.83,15.00,GOOD
1260,5.52,19.50,VERYGOOD
240,1.14,5.50,BAD
180,0.73,4.50,BAD
360,1.62,7.50,BAD
300,0.97,5.50,BAD
120,0.68,4.00,BAD
600,2.47,11.00,GOOD
600,2.05,9.50,GOOD
240,1.65,6.50,BAD
1560,18.45,52.00,VERYGOOD
120,0.54,4.00,BAD
1080,6.03,19.50,VERYGOOD
360,1.49,7.00,BAD
660,3.12,12.00,GOOD
480,1.78,8.00,BAD
720,2.15,10.50,GOOD
180,0.68,4.00,BAD
600,2.76,10.00,GOOD
900,2.32,9.00,BAD
300,0.96,5.50,BAD
960,5.10,17.00,VERYGOOD
240,1.11,5.50,BAD
240,1.67,6.50,BAD
180,0.86,5.00,BAD
180,1.38,6.00,BAD
1500,5.86,22.00,VERYGOOD
660,3.17,11.50,GOOD
2100,7.17,20.50,VERYGOOD
660,2.16,10.00,GOOD
600,2.93,10.50,GOOD
1020,8.39,25.00,VERYGOOD
480,2.07,9.00,BAD
660,3.19,11.50,GOOD
480,1.81,8.00,BAD
420,1.59,7.50,BAD
420,1.21,7.00,BAD
300,0.52,4.50,BAD
360,1.57,7.50,BAD
360,1.35,7.00,BAD
1080,5.53,18.00,VERYGOOD
1560,6.13,22.50,VERYGOOD
600,3.33,11.50,GOOD
240,1.45,6.00,BAD
660,4.52,14.50,GOOD
1620,10.31,31.00,VERYGOOD
600,2.06,9.50,GOOD
1320,14.10,38.50,VERYGOOD
420,1.98,7.50,BAD
360,1.31,6.50,BAD
540,1.68,8.00,BAD
360,1.61,7.50,BAD
840,5.38,17.00,VERYGOOD
300,0.95,5.50,BAD
1380,5.84,21.50,VERYGOOD
780,0.89,25.00,VERYGOOD
540,2.87,10.50,GOOD
360,1.81,7.50,BAD
600,2.39,10.50,GOOD
780,3.56,13.50,GOOD
120,0.89,4.50,BAD
480,2.77,10.00,GOOD
720,2.61,10.50,GOOD
540,1.88,8.50,BAD
240,0.75,5.00,BAD
1080,8.13,24.50,VERYGOOD
2100,20.12,54.00,VERYGOOD
120,0.91,4.50,BAD
480,2.08,8.50,BAD
300,1.35,6.00,BAD
660,3.36,12.00,GOOD
1140,5.50,19.00,VERYGOOD
1020,3.35,14.00,GOOD
840,4.38,15.00,GOOD
600,2.69,10.50,GOOD
240,1.19,6.00,BAD
720,1.64,8.50,BAD
540,2.76,10.00,GOOD
600,3.06,11.50,GOOD
1380,10.98,32.00,VERYGOOD
300,1.37,6.00,BAD
720,3.22,12.50,GOOD
600,1.52,9.00,BAD
1380,12.95,36.50,VERYGOOD
660,2.44,10.00,GOOD
360,1.08,6.00,BAD
1260,5.90,20.00,VERYGOOD
780,2.60,11.00,GOOD
180,0.55,4.50,BAD
180,1.19,5.50,BAD
480,2.50,9.50,GOOD
600,3.34,11.50,GOOD
120,0.49,4.00,BAD
120,0.48,3.50,BAD
300,1.08,6.00,BAD
780,3.47,13.50,GOOD
60,0.47,3.50,BAD
540,3.47,11.50,GOOD
780,3.43,13.00,GOOD
300,0.66,5.00,BAD
300,1.78,7.00,BAD
180,0.83,4.50,BAD
180,0.72,4.50,BAD
480,2.09,8.50,BAD
1200,10.77,31.00,VERYGOOD
1320,12.85,35.50,VERYGOOD
180,0.83,4.50,BAD
1020,5.29,18.50,VERYGOOD
1020,3.75,15.50,GOOD
960,5.28,17.50,VERYGOOD
1740,23.66,126.00,EXCELLENT
1200,5.67,19.50,VERYGOOD
660,2.59,10.50,GOOD
1560,6.59,23.50,VERYGOOD
420,0.89,6.50,BAD
540,2.87,10.50,GOOD
720,4.51,14.50,GOOD
180,0.88,4.50,BAD
1020,3.42,14.00,GOOD
480,2.80,10.00,GOOD
840,3.89,14.00,GOOD
180,0.83,5.00,BAD
540,2.69,10.50,GOOD
240,1.03,5.50,BAD
240,1.61,6.50,BAD
300,1.91,8.00,BAD
420,2.17,8.50,BAD
360,2.08,8.00,BAD
720,3.27,12.00,GOOD
60,0.37,3.50,BAD
1200,6.54,21.00,VERYGOOD
420,2.02,7.50,BAD
180,0.96,5.00,BAD
420,1.45,7.50,BAD
1860,10.87,34.00,VERYGOOD
300,0.81,6.00,BAD
360,1.38,6.50,BAD
240,0.84,5.00,BAD
540,1.74,9.00,BAD
660,1.85,10.00,GOOD
120,0.59,4.00,BAD
480,2.33,9.00,BAD
2280,9.25,33.00,VERYGOOD
360,0.85,6.00,BAD
840,7.40,22.00,VERYGOOD
1020,5.46,18.00,VERYGOOD
180,0.73,4.50,BAD
420,1.44,6.50,BAD
1140,4.61,17.00,VERYGOOD
780,4.32,15.00,GOOD
300,0.96,6.00,BAD
1800,12.22,36.50,VERYGOOD
600,2.95,10.50,GOOD
480,2.51,9.50,GOOD
660,6.23,18.50,VERYGOOD
780,2.99,12.00,GOOD
420,1.86,7.50,BAD
240,1.13,5.50,BAD
540,2.27,9.00,BAD
1020,9.01,27.00,VERYGOOD
840,6.30,19.50,VERYGOOD
120,0.04,3.50,BAD
900,3.66,14.50,GOOD
600,1.88,8.50,BAD
2160,19.57,52.00,VERYGOOD
120,0.47,3.50,BAD
480,2.10,8.50,BAD
360,0.86,6.00,BAD
720,4.58,15.50,GOOD
360,1.19,6.50,BAD
780,3.53,13.50,GOOD
660,2.68,11.00,GOOD
540,2.16,9.00,BAD
1740,12.14,36.00,VERYGOOD
360,1.29,6.50,BAD
600,0.92,8.00,BAD
420,1.58,8.00,BAD
720,3.13,11.50,GOOD
840,2.68,12.00,GOOD
1500,15.62,42.50,VERYGOOD
480,2.66,10.00,GOOD
3060,20.47,64.00,VERYGOOD
840,4.18,15.00,GOOD
120,0.73,4.00,BAD
180,0.59,4.00,BAD
420,2.09,8.00,BAD
480,2.44,9.50,GOOD
780,2.54,11.50,GOOD
180,0.69,4.00,BAD
480,1.02,6.50,BAD
660,3.04,11.50,GOOD
540,1.17,7.50,BAD
960,5.80,18.50,VERYGOOD
720,2.11,10.00,GOOD
